eventTime,userName,userType,eventName,awsRegion,sourceIPAddress,location,deviceType,mfaUsed,loginResult,sessionDuration,resourceAccessed,is_anomaly,anomaly_reason
2025-08-13T18:37:26Z,mwright,AssumedRole,DescribeInstances,eu-west-2,154.128.182.183,"Birmingham, GB",Mobile,Yes,Success,101,S3,0,
2025-08-13T16:36:10Z,mwright,AssumedRole,ListBuckets,us-west-2,217.220.23.47,"Birmingham, GB",Mobile,Yes,Success,24,CloudWatch,0,
2025-08-14T17:31:48Z,mwright,AssumedRole,ConsoleLogin,us-west-2,192.93.211.252,"Birmingham, GB",Mobile,Yes,Success,15,S3,0,
2025-08-14T09:33:41Z,mwright,AssumedRole,GetObject,eu-west-2,162.161.159.33,"Birmingham, GB",Mobile,Yes,Success,38,EC2,0,
2025-08-15T20:44:56Z,mwright,AssumedRole,GetObject,eu-west-1,158.212.50.222,"Birmingham, GB",Mobile,Yes,Success,54,IAM,0,
2025-08-15T15:51:12Z,mwright,AssumedRole,ConsoleLogin,eu-west-1,6.187.101.76,"Birmingham, GB",Mobile,No,Success,113,IAM,0,
2025-08-15T14:18:48Z,mwright,AssumedRole,DescribeInstances,eu-west-1,198.163.19.117,"Birmingham, GB",Mobile,No,Success,24,EC2,0,
2025-08-15T15:23:53Z,mwright,AssumedRole,ListBuckets,us-west-2,189.255.34.95,"Birmingham, GB",Mobile,Yes,Success,31,CloudWatch,0,
2025-08-15T09:09:14Z,mwright,AssumedRole,ConsoleLogin,eu-west-1,181.16.200.77,"Birmingham, GB",Mobile,No,Success,32,DynamoDB,0,
2025-08-15T15:29:19Z,mwright,AssumedRole,StartInstances,us-west-2,21.241.165.170,"Birmingham, GB",Mobile,Yes,Success,34,IAM,0,
2025-08-16T17:30:28Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,96.124.186.57,"Birmingham, GB",Mobile,No,Success,68,EC2,0,
2025-08-16T15:10:21Z,mwright,AssumedRole,GetObject,us-east-1,165.85.15.120,"Birmingham, GB",Mobile,Yes,Success,15,S3,0,
2025-08-16T09:05:39Z,mwright,AssumedRole,StartInstances,us-west-2,48.124.84.231,"Birmingham, GB",Mobile,No,Success,32,CloudWatch,0,
2025-08-17T16:14:57Z,mwright,AssumedRole,DescribeInstances,us-west-2,212.31.84.208,"Birmingham, GB",Mobile,No,Success,14,EC2,0,
2025-08-17T14:10:12Z,mwright,AssumedRole,StartInstances,us-east-1,188.157.184.133,"Birmingham, GB",Mobile,Yes,Success,119,RDS,0,
2025-08-17T11:35:14Z,mwright,AssumedRole,ConsoleLogin,us-west-2,177.44.24.234,"Birmingham, GB",Mobile,No,Success,78,CloudWatch,0,
2025-08-17T17:50:31Z,mwright,AssumedRole,PutObject,eu-west-1,201.160.103.188,"Sydney, AU",Mobile,No,Success,24,S3,1,Unusual location
2025-08-17T17:55:40Z,mwright,AssumedRole,PutObject,eu-west-1,187.247.36.109,"Birmingham, GB",Mobile,Yes,Success,40,S3,0,
2025-08-17T09:02:10Z,mwright,AssumedRole,StopInstances,us-east-1,146.192.227.90,"Birmingham, GB",Mobile,No,Success,29,CloudWatch,0,
2025-08-18T15:32:54Z,mwright,AssumedRole,DescribeInstances,eu-west-2,178.4.187.19,"Birmingham, GB",Mobile,Yes,Success,45,RDS,0,
2025-08-18T08:51:58Z,mwright,AssumedRole,PutObject,eu-west-1,208.20.58.83,"Birmingham, GB",Mobile,No,Success,18,IAM,0,
2025-08-18T13:06:25Z,mwright,AssumedRole,DescribeInstances,us-west-2,199.74.101.138,"Birmingham, GB",Mobile,No,Success,85,DynamoDB,0,
2025-08-18T15:56:41Z,mwright,AssumedRole,ListBuckets,eu-west-1,33.0.90.24,"Birmingham, GB",Mobile,Yes,Success,99,RDS,0,
2025-08-19T12:58:27Z,mwright,AssumedRole,DescribeInstances,eu-west-2,47.251.255.210,"Birmingham, GB",Mobile,No,Success,37,IAM,0,
2025-08-19T18:37:23Z,mwright,AssumedRole,PutObject,eu-west-2,5.64.55.122,"Birmingham, GB",Mobile,Yes,Success,112,CloudWatch,0,
2025-08-20T10:12:06Z,mwright,AssumedRole,ConsoleLogin,eu-west-1,66.64.145.30,"Birmingham, GB",Mobile,No,Success,79,EC2,0,
2025-08-20T07:07:52Z,mwright,AssumedRole,PutObject,eu-west-1,191.58.165.246,"Birmingham, GB",Mobile,No,Success,50,DynamoDB,0,
2025-08-20T19:18:30Z,mwright,AssumedRole,DescribeInstances,us-east-1,122.114.243.208,"Birmingham, GB",Mobile,Yes,Success,69,S3,0,
2025-08-20T16:23:41Z,mwright,AssumedRole,DescribeInstances,eu-west-2,188.251.94.111,"Birmingham, GB",Mobile,No,Success,38,CloudWatch,0,
2025-08-20T07:06:18Z,mwright,AssumedRole,ConsoleLogin,eu-west-1,220.246.38.230,"Birmingham, GB",Mobile,No,Success,61,S3,0,
2025-08-20T12:40:39Z,mwright,AssumedRole,GetObject,us-east-1,115.155.91.70,"Birmingham, GB",Mobile,Yes,Success,95,IAM,0,
2025-08-21T15:42:42Z,mwright,AssumedRole,ConsoleLogin,us-east-1,155.209.214.111,"Birmingham, GB",Desktop,No,Success,76,EC2,1,First-time device
2025-08-21T18:48:54Z,mwright,AssumedRole,ConsoleLogin,eu-west-1,5.237.98.42,"Birmingham, GB",Mobile,No,Success,20,EC2,0,
2025-08-21T09:34:22Z,mwright,AssumedRole,ConsoleLogin,us-east-1,198.132.145.167,"Birmingham, GB",Mobile,No,Success,13,CloudWatch,0,
2025-08-21T08:38:18Z,mwright,AssumedRole,DescribeInstances,eu-west-2,25.207.126.53,"Birmingham, GB",Mobile,No,Success,90,CloudWatch,0,
2025-08-21T15:38:24Z,mwright,AssumedRole,GetObject,eu-west-1,120.207.67.45,"Birmingham, GB",Mobile,No,Success,118,EC2,0,
2025-08-22T06:42:47Z,mwright,AssumedRole,ConsoleLogin,us-west-2,175.65.125.22,"Birmingham, GB",Mobile,No,Success,61,EC2,0,
2025-08-22T11:45:01Z,mwright,AssumedRole,ListBuckets,us-west-2,208.163.30.221,"Birmingham, GB",Mobile,No,Success,74,S3,0,
2025-08-22T07:35:11Z,mwright,AssumedRole,GetObject,eu-west-1,152.112.129.172,"Birmingham, GB",Mobile,Yes,Success,57,CloudWatch,0,
2025-08-22T11:21:39Z,mwright,AssumedRole,ListBuckets,eu-west-2,29.99.28.48,"Birmingham, GB",Mobile,No,Success,9,CloudWatch,0,
2025-08-22T09:59:18Z,mwright,AssumedRole,StopInstances,eu-west-1,169.91.96.32,"Birmingham, GB",Mobile,Yes,Success,75,S3,0,
2025-08-22T15:55:36Z,mwright,AssumedRole,DescribeInstances,eu-west-1,214.246.3.254,"Birmingham, GB",Mobile,Yes,Success,111,S3,0,
2025-08-23T17:40:44Z,mwright,AssumedRole,ListBuckets,us-east-1,171.102.240.225,"Birmingham, GB",Mobile,Yes,Success,78,RDS,0,
2025-08-23T16:00:56Z,mwright,AssumedRole,PutObject,us-west-2,6.26.226.255,"Birmingham, GB",Mobile,Yes,Success,8,EC2,0,
2025-08-23T10:13:21Z,mwright,AssumedRole,StopInstances,us-east-1,213.170.156.110,"Birmingham, GB",Mobile,No,Success,14,EC2,0,
2025-08-23T12:39:51Z,mwright,AssumedRole,GetObject,eu-west-2,217.57.125.219,"Birmingham, GB",Mobile,No,Success,16,DynamoDB,0,
2025-08-23T06:38:35Z,mwright,AssumedRole,ListBuckets,eu-west-2,197.246.250.111,"Birmingham, GB",Mobile,No,Success,111,IAM,0,
2025-08-24T20:55:48Z,mwright,AssumedRole,StopInstances,us-west-2,178.117.76.242,"Birmingham, GB",Mobile,Yes,Success,13,RDS,0,
2025-08-24T15:33:49Z,mwright,AssumedRole,ListBuckets,us-east-1,217.225.34.242,"Birmingham, GB",Mobile,No,Success,110,EC2,0,
2025-08-24T19:18:57Z,mwright,AssumedRole,ConsoleLogin,us-east-1,170.49.225.185,"Birmingham, GB",Mobile,Yes,Success,31,IAM,0,
2025-08-24T09:40:24Z,mwright,AssumedRole,DescribeInstances,eu-west-2,91.125.194.165,"Birmingham, GB",Mobile,Yes,Success,92,DynamoDB,0,
2025-08-24T03:55:41Z,mwright,AssumedRole,PutObject,us-east-1,216.87.194.54,"Birmingham, GB",Mobile,No,Success,30,IAM,1,Odd hours login
2025-08-24T11:27:01Z,mwright,AssumedRole,StopInstances,us-east-1,164.44.21.148,"Birmingham, GB",Mobile,Yes,Success,109,DynamoDB,0,
2025-08-25T12:04:18Z,mwright,AssumedRole,PutObject,us-west-2,176.125.134.2,"Birmingham, GB",Mobile,Yes,Success,113,S3,0,
2025-08-25T14:56:00Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,195.142.34.75,"Birmingham, GB",Mobile,No,Success,77,IAM,0,
2025-08-26T11:06:09Z,mwright,AssumedRole,StopInstances,us-west-2,91.115.136.245,"Birmingham, GB",Mobile,Yes,Success,6,S3,0,
2025-08-26T20:28:51Z,mwright,AssumedRole,GetObject,us-west-2,192.182.103.213,"Birmingham, GB",Mobile,Yes,Success,65,DynamoDB,0,
2025-08-26T14:35:13Z,mwright,AssumedRole,PutObject,eu-west-1,203.138.153.102,"Sydney, AU",Mobile,Yes,Success,45,DynamoDB,1,Unusual location
2025-08-27T08:46:34Z,mwright,AssumedRole,ListBuckets,us-west-2,62.77.176.131,"Birmingham, GB",Mobile,Yes,Success,71,DynamoDB,0,
2025-08-27T19:10:19Z,mwright,AssumedRole,StopInstances,eu-west-1,161.180.153.162,"Birmingham, GB",Mobile,No,Success,18,EC2,0,
2025-08-27T19:06:57Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,160.207.71.9,"Birmingham, GB",Mobile,No,Success,100,RDS,0,
2025-08-27T17:33:39Z,mwright,AssumedRole,GetObject,eu-west-1,193.106.236.220,"Birmingham, GB",Mobile,Yes,Success,49,S3,0,
2025-08-27T19:37:33Z,mwright,AssumedRole,DescribeInstances,us-west-2,197.205.126.68,"Birmingham, GB",Mobile,No,Success,54,S3,0,
2025-08-27T13:16:31Z,mwright,AssumedRole,DescribeInstances,us-west-2,202.201.174.38,"Birmingham, GB",Mobile,Yes,Success,96,DynamoDB,0,
2025-08-28T17:39:20Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,36.72.109.160,"Birmingham, GB",Mobile,No,Success,15,S3,0,
2025-08-28T09:19:53Z,mwright,AssumedRole,StopInstances,us-west-2,183.18.167.51,"Birmingham, GB",Mobile,No,Success,117,CloudWatch,0,
2025-08-28T16:00:14Z,mwright,AssumedRole,GetObject,eu-west-1,211.190.49.245,"Birmingham, GB",Mobile,Yes,Success,55,RDS,0,
2025-08-29T09:38:36Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,223.172.85.122,"Birmingham, GB",Mobile,No,Success,44,RDS,0,
2025-08-29T08:32:03Z,mwright,AssumedRole,StopInstances,us-west-2,202.188.245.95,"Birmingham, GB",Mobile,Yes,Success,34,CloudWatch,0,
2025-08-29T16:02:43Z,mwright,AssumedRole,ConsoleLogin,eu-west-2,195.84.170.169,"Birmingham, GB",Mobile,No,Success,114,RDS,0,
2025-08-29T14:03:36Z,mwright,AssumedRole,ConsoleLogin,us-west-2,205.214.89.45,"Birmingham, GB",Mobile,No,Success,71,RDS,0,
2025-08-30T17:42:30Z,mwright,AssumedRole,GetObject,eu-west-2,170.87.27.108,"Birmingham, GB",Mobile,No,Success,100,RDS,0,
2025-08-30T08:53:00Z,mwright,AssumedRole,StopInstances,eu-west-2,95.65.205.184,"Birmingham, GB",Mobile,Yes,Success,40,IAM,0,
2025-08-30T11:48:57Z,mwright,AssumedRole,PutObject,eu-west-1,211.144.96.139,"Birmingham, GB",Mobile,No,Success,16,RDS,0,
2025-08-30T19:11:21Z,mwright,AssumedRole,StartInstances,eu-west-2,211.39.159.230,"Birmingham, GB",Mobile,No,Success,117,DynamoDB,0,
2025-08-30T20:26:30Z,mwright,AssumedRole,StartInstances,eu-west-2,199.38.219.101,"Berlin, DE",Mobile,No,Success,70,IAM,1,Unusual location
2025-08-01T07:23:36Z,patricklowe,AssumedRole,GetObject,eu-west-1,163.4.52.195,"London, GB",Mobile,No,Success,60,DynamoDB,0,
2025-08-01T15:44:36Z,patricklowe,AssumedRole,ListBuckets,us-west-2,205.13.96.103,"London, GB",Mobile,No,Success,37,IAM,0,
2025-08-01T18:48:32Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,76.160.133.10,"London, GB",Mobile,Yes,Success,52,EC2,0,
2025-08-01T12:56:50Z,patricklowe,AssumedRole,PutObject,us-west-2,83.120.195.108,"London, GB",Mobile,No,Success,110,CloudWatch,0,
2025-08-01T15:46:07Z,patricklowe,AssumedRole,StartInstances,eu-west-1,178.146.145.220,"London, GB",Mobile,No,Success,20,EC2,0,
2025-08-02T14:52:38Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-1,194.24.255.233,"London, GB",Mobile,Yes,Success,61,RDS,0,
2025-08-02T04:20:16Z,patricklowe,AssumedRole,GetObject,us-east-1,134.102.146.168,"London, GB",Mobile,Yes,Success,47,EC2,1,Odd hours login
2025-08-02T12:16:15Z,patricklowe,AssumedRole,PutObject,eu-west-2,19.200.198.16,"London, GB",Mobile,Yes,Success,12,CloudWatch,0,
2025-08-02T18:25:26Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-2,200.206.32.37,"London, GB",Mobile,Yes,Success,82,S3,0,
2025-08-02T17:53:40Z,patricklowe,AssumedRole,PutObject,eu-west-2,26.86.206.69,"London, GB",Mobile,Yes,Success,67,RDS,0,
2025-08-03T09:51:49Z,patricklowe,AssumedRole,ListBuckets,us-east-1,100.25.9.162,"London, GB",Mobile,No,Success,40,EC2,0,
2025-08-03T13:42:33Z,patricklowe,AssumedRole,GetObject,us-east-1,148.89.128.175,"London, GB",Mobile,No,Success,100,RDS,0,
2025-08-04T18:20:52Z,patricklowe,AssumedRole,DescribeInstances,us-west-2,212.58.176.160,"London, GB",Mobile,Yes,Success,108,DynamoDB,0,
2025-08-04T14:10:42Z,patricklowe,AssumedRole,DescribeInstances,eu-west-2,105.174.25.102,"London, GB",Mobile,Yes,Success,21,IAM,0,
2025-08-04T20:02:41Z,patricklowe,AssumedRole,StartInstances,us-west-2,194.237.114.64,"London, GB",Mobile,Yes,Success,109,CloudWatch,0,
2025-08-04T11:55:06Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-2,161.61.6.249,"London, GB",Mobile,No,Success,43,DynamoDB,0,
2025-08-04T20:22:43Z,patricklowe,AssumedRole,StartInstances,eu-west-1,47.192.45.19,"London, GB",Mobile,No,Success,72,CloudWatch,0,
2025-08-04T10:40:12Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-2,108.205.162.0,"London, GB",Mobile,Yes,Success,37,IAM,0,
2025-08-05T17:38:09Z,patricklowe,AssumedRole,ConsoleLogin,us-west-2,96.148.15.67,"London, GB",Mobile,No,Success,78,IAM,0,
2025-08-05T11:53:35Z,patricklowe,AssumedRole,ConsoleLogin,us-east-1,16.88.222.75,"London, GB",Mobile,Yes,Success,94,CloudWatch,0,
2025-08-05T13:29:39Z,patricklowe,AssumedRole,ListBuckets,us-east-1,190.209.230.62,"London, GB",Mobile,No,Success,13,IAM,0,
2025-08-05T14:31:18Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-2,139.68.179.116,"London, GB",Mobile,Yes,Success,93,CloudWatch,0,
2025-08-05T13:56:58Z,patricklowe,AssumedRole,ConsoleLogin,eu-west-2,102.70.227.61,"London, GB",Mobile,Yes,Success,52,CloudWatch,0,
2025-08-05T19:47:11Z,patricklowe,AssumedRole,StartInstances,eu-west-2,95.94.122.55,"London, GB",Mobile,No,Success,87,RDS,0,
2025-08-06T15:02:16Z,patricklowe,AssumedRole,DescribeInstances,eu-west-1,181.15.137.105,"London, GB",Mobile,Yes,Success,99,IAM,0,
2025-08-06T14:40:49Z,patricklowe,AssumedRole,GetObject,eu-west-2,200.102.3.45,"London, GB",Mobile,No,Success,82,DynamoDB,0,
2025-08-06T16:53:26Z,patricklowe,AssumedRole,ConsoleLogin,us-west-2,131.127.90.154,"London, GB",Mobile,No,Success,7,IAM,0,
2025-08-06T16:34:02Z,patricklowe,AssumedRole,StartInstances,eu-west-1,191.96.2.247,"London, GB",Mobile,No,Success,62,DynamoDB,0,
2025-08-06T12:59:36Z,patricklowe,AssumedRole,DescribeInstances,eu-west-1,130.250.0.162,"London, GB",Mobile,No,Success,10,CloudWatch,0,
2025-08-07T20:56:04Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,147.56.98.12,"London, GB",Mobile,Yes,Success,74,CloudWatch,0,
2025-08-07T13:38:50Z,patricklowe,AssumedRole,DescribeInstances,us-east-1,204.110.236.182,"London, GB",Mobile,Yes,Success,91,CloudWatch,0,
2025-08-08T13:14:57Z,patricklowe,AssumedRole,StartInstances,us-west-2,218.255.159.84,"London, GB",Mobile,Yes,Success,28,EC2,0,
2025-08-08T20:47:03Z,patricklowe,AssumedRole,GetObject,us-west-2,201.238.21.80,"London, GB",Mobile,No,Success,52,S3,0,
2025-08-09T14:02:27Z,patricklowe,AssumedRole,StartInstances,eu-west-2,58.3.219.70,"London, GB",Mobile,No,Success,33,RDS,0,
2025-08-09T10:24:55Z,patricklowe,AssumedRole,GetObject,us-east-1,53.159.229.111,"London, GB",Mobile,No,Success,103,S3,0,
2025-08-09T12:31:52Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,95.8.15.32,"London, GB",Mobile,Yes,Success,102,RDS,0,
2025-08-09T02:42:39Z,patricklowe,AssumedRole,PutObject,eu-west-1,179.236.231.42,"London, GB",Mobile,No,Success,99,CloudWatch,1,Odd hours login
2025-08-10T16:34:53Z,patricklowe,AssumedRole,StopInstances,us-east-1,17.128.198.105,"London, GB",Mobile,Yes,Success,14,RDS,0,
2025-08-10T06:25:36Z,patricklowe,AssumedRole,GetObject,us-west-2,115.154.157.135,"London, GB",Mobile,Yes,Success,49,CloudWatch,0,
2025-08-10T14:13:37Z,patricklowe,AssumedRole,StopInstances,eu-west-1,179.171.198.213,"London, GB",Mobile,No,Success,24,S3,0,
2025-08-10T18:59:57Z,patricklowe,AssumedRole,ListBuckets,us-east-1,221.233.130.57,"London, GB",Mobile,Yes,Success,18,EC2,0,
2025-08-11T06:27:50Z,patricklowe,AssumedRole,DescribeInstances,us-west-2,182.225.144.122,"London, GB",Mobile,Yes,Success,100,RDS,0,
2025-08-11T02:26:10Z,patricklowe,AssumedRole,ListBuckets,eu-west-1,44.255.227.189,"London, GB",Mobile,No,Success,91,EC2,1,Odd hours login
2025-08-11T17:15:26Z,patricklowe,AssumedRole,DescribeInstances,us-west-2,214.62.152.140,"London, GB",Mobile,Yes,Success,112,CloudWatch,0,
2025-08-12T08:36:24Z,patricklowe,AssumedRole,PutObject,us-west-2,169.136.128.36,"London, GB",Mobile,Yes,Success,104,S3,0,
2025-08-12T03:02:44Z,patricklowe,AssumedRole,StartInstances,us-east-1,147.64.226.212,"London, GB",Mobile,Yes,Success,52,EC2,1,Odd hours login
2025-08-12T13:32:13Z,patricklowe,AssumedRole,GetObject,us-east-1,134.81.140.124,"London, GB",Mobile,No,Success,116,S3,0,
2025-08-13T19:45:32Z,patricklowe,AssumedRole,StartInstances,eu-west-2,176.229.83.136,"London, GB",Mobile,Yes,Success,33,RDS,0,
2025-08-13T07:24:44Z,patricklowe,AssumedRole,PutObject,us-west-2,164.110.60.189,"London, GB",Mobile,Yes,Success,38,S3,0,
2025-08-13T13:01:28Z,patricklowe,AssumedRole,StopInstances,us-west-2,64.180.176.79,"London, GB",Mobile,No,Success,33,IAM,0,
2025-08-13T19:36:26Z,patricklowe,AssumedRole,StopInstances,us-east-1,221.218.150.195,"London, GB",Mobile,No,Success,77,IAM,0,
2025-08-13T16:45:20Z,patricklowe,AssumedRole,PutObject,eu-west-2,223.102.80.66,"London, GB",Mobile,Yes,Success,82,DynamoDB,0,
2025-08-13T17:59:19Z,patricklowe,AssumedRole,GetObject,us-west-2,36.201.126.138,"London, GB",Mobile,No,Success,74,CloudWatch,0,
2025-08-14T11:50:59Z,patricklowe,AssumedRole,StopInstances,us-east-1,164.22.54.137,"London, GB",Mobile,No,Success,26,RDS,0,
2025-08-14T09:03:43Z,patricklowe,AssumedRole,ListBuckets,us-east-1,15.122.112.28,"London, GB",Mobile,No,Success,5,S3,0,
2025-08-14T07:02:43Z,patricklowe,AssumedRole,PutObject,eu-west-2,199.64.194.250,"London, GB",Mobile,Yes,Success,30,EC2,0,
2025-08-14T15:54:01Z,patricklowe,AssumedRole,StopInstances,us-east-1,42.139.95.237,"London, GB",Mobile,No,Success,108,EC2,0,
2025-08-14T19:23:51Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,165.52.215.245,"London, GB",Mobile,No,Success,86,RDS,0,
2025-08-14T20:14:18Z,patricklowe,AssumedRole,PutObject,us-west-2,141.14.66.67,"London, GB",Tablet,No,Success,76,CloudWatch,1,First-time device
2025-08-15T08:09:31Z,patricklowe,AssumedRole,StopInstances,eu-west-2,212.205.240.140,"London, GB",Mobile,Yes,Success,71,EC2,0,
2025-08-15T07:56:08Z,patricklowe,AssumedRole,PutObject,eu-west-2,198.163.29.230,"London, GB",Mobile,Yes,Success,30,S3,0,
2025-08-16T19:21:43Z,patricklowe,AssumedRole,GetObject,eu-west-1,191.224.188.62,"London, GB",Mobile,Yes,Success,42,CloudWatch,0,
2025-08-16T13:47:51Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,46.165.226.202,"London, GB",Mobile,Yes,Success,8,EC2,0,
2025-08-17T17:52:46Z,patricklowe,AssumedRole,PutObject,us-west-2,209.50.59.26,"London, GB",Mobile,Yes,Success,68,DynamoDB,0,
2025-08-17T12:09:00Z,patricklowe,AssumedRole,StartInstances,us-east-1,27.161.118.98,"London, GB",Mobile,No,Success,86,EC2,0,
2025-08-17T20:18:41Z,patricklowe,AssumedRole,PutObject,eu-west-1,221.48.42.162,"London, GB",Mobile,No,Success,28,EC2,0,
2025-08-17T17:03:39Z,patricklowe,AssumedRole,GetObject,us-east-1,210.73.81.202,"London, GB",Mobile,Yes,Success,71,S3,0,
2025-08-18T00:21:56Z,patricklowe,AssumedRole,StopInstances,eu-west-1,99.132.156.44,"London, GB",Mobile,Yes,Success,14,EC2,1,Odd hours login
2025-08-18T11:29:47Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,212.161.155.198,"London, GB",Mobile,Yes,Success,76,CloudWatch,0,
2025-08-18T16:55:07Z,patricklowe,AssumedRole,ListBuckets,us-east-1,205.255.218.238,"London, GB",Mobile,Yes,Success,23,S3,0,
2025-08-19T06:38:55Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,73.146.15.248,"London, GB",Mobile,No,Success,19,CloudWatch,0,
2025-08-19T13:29:57Z,patricklowe,AssumedRole,StartInstances,eu-west-1,212.219.173.72,"London, GB",Mobile,No,Success,50,EC2,0,
2025-08-20T06:50:39Z,patricklowe,AssumedRole,ListBuckets,eu-west-1,190.155.132.200,"London, GB",Mobile,Yes,Success,10,EC2,0,
2025-08-20T12:37:59Z,patricklowe,AssumedRole,ListBuckets,eu-west-2,143.91.116.137,"London, GB",Mobile,Yes,Success,83,EC2,0,
2025-08-20T20:14:43Z,patricklowe,AssumedRole,StartInstances,eu-west-2,59.229.75.255,"London, GB",Mobile,Yes,Success,58,S3,0,
2025-08-20T12:12:19Z,patricklowe,AssumedRole,GetObject,eu-west-2,96.24.119.74,"London, GB",Mobile,No,Success,110,S3,0,
2025-08-20T10:03:13Z,patricklowe,AssumedRole,ListBuckets,us-west-2,165.36.165.79,"London, GB",Mobile,No,Success,57,S3,0,
2025-08-20T07:14:13Z,patricklowe,AssumedRole,StopInstances,us-west-2,221.169.79.198,"London, GB",Mobile,Yes,Success,25,RDS,0,
2025-08-21T20:28:37Z,patricklowe,AssumedRole,StopInstances,eu-west-1,150.71.86.147,"London, GB",Mobile,Yes,Success,32,RDS,0,
2025-08-21T15:51:26Z,patricklowe,AssumedRole,DescribeInstances,us-east-1,152.15.250.231,"London, GB",Mobile,No,Success,116,CloudWatch,0,
2025-08-21T10:21:20Z,patricklowe,AssumedRole,DescribeInstances,eu-west-1,101.64.93.147,"London, GB",Mobile,Yes,Success,95,EC2,0,
2025-08-21T09:12:16Z,patricklowe,AssumedRole,DescribeInstances,us-east-1,57.139.105.8,"London, GB",Mobile,Yes,Success,27,S3,0,
2025-08-21T14:05:28Z,patricklowe,AssumedRole,StartInstances,us-east-1,136.88.255.136,"London, GB",Mobile,Yes,Success,95,CloudWatch,0,
2025-08-22T20:35:29Z,patricklowe,AssumedRole,GetObject,us-west-2,164.133.173.74,"London, GB",Mobile,Yes,Success,11,RDS,0,
2025-08-22T11:56:19Z,patricklowe,AssumedRole,GetObject,us-west-2,181.214.33.224,"London, GB",Desktop,No,Success,37,S3,1,First-time device
2025-08-22T09:52:15Z,patricklowe,AssumedRole,StartInstances,us-west-2,172.142.43.207,"London, GB",Mobile,No,Success,37,CloudWatch,0,
2025-08-22T17:21:14Z,patricklowe,AssumedRole,ListBuckets,us-west-2,198.207.254.129,"London, GB",Mobile,No,Success,41,S3,0,
2025-08-23T13:06:57Z,patricklowe,AssumedRole,ListBuckets,us-west-2,187.143.221.245,"London, GB",Mobile,Yes,Success,93,IAM,0,
2025-08-23T17:21:26Z,patricklowe,AssumedRole,StopInstances,eu-west-2,98.122.236.85,"New York, US",Mobile,No,Success,80,EC2,1,Unusual location
2025-08-23T02:38:45Z,patricklowe,AssumedRole,ListBuckets,us-west-2,207.31.37.195,"London, GB",Mobile,Yes,Success,93,EC2,1,Odd hours login
2025-08-23T13:09:59Z,patricklowe,AssumedRole,GetObject,eu-west-2,187.137.137.134,"London, GB",Mobile,No,Success,229,S3,1,Excessive resource access
2025-08-23T13:51:15Z,patricklowe,AssumedRole,StopInstances,us-west-2,217.202.191.123,"London, GB",Mobile,Yes,Success,72,S3,0,
2025-08-24T03:48:42Z,patricklowe,AssumedRole,ListBuckets,eu-west-1,5.239.241.123,"London, GB",Mobile,No,Success,39,IAM,1,Odd hours login
2025-08-24T10:39:59Z,patricklowe,AssumedRole,StartInstances,eu-west-1,155.152.125.76,"London, GB",Mobile,No,Success,68,IAM,0,
2025-08-25T13:35:10Z,patricklowe,AssumedRole,DescribeInstances,eu-west-2,203.234.236.11,"London, GB",Mobile,No,Success,76,RDS,0,
2025-08-25T06:11:26Z,patricklowe,AssumedRole,StartInstances,eu-west-1,133.110.108.186,"London, GB",Mobile,Yes,Success,16,RDS,0,
2025-08-26T13:37:44Z,patricklowe,AssumedRole,StopInstances,eu-west-2,22.198.254.108,"London, GB",Mobile,Yes,Success,77,RDS,0,
2025-08-26T09:42:01Z,patricklowe,AssumedRole,PutObject,us-west-2,204.200.250.33,"London, GB",Mobile,No,Success,31,S3,0,
2025-08-26T10:18:39Z,patricklowe,AssumedRole,StopInstances,us-west-2,219.103.9.237,"London, GB",Mobile,Yes,Success,42,IAM,0,
