user_id,timestamp,location,device_id,resource_accessed,login_result,session_duration_min,is_anomaly
user_053,2025-06-01 21:08:00,Birmingham,DEV-146,CRM,success,61,0
user_003,2025-06-01 21:08:00,Sheffield,DEV-065,Email,success,112,0
user_002,2025-06-01 21:17:00,Sheffield,DEV-074,DevOps Dashboard,success,86,0
user_024,2025-06-01 21:17:00,Nottingham,DEV-075,Email,success,20,1
user_006,2025-06-01 21:21:00,Southampton,DEV-034,HR Portal,success,75,0
user_033,2025-06-01 21:23:00,Edinburgh,DEV-072,Confidential Archives,success,18,1
user_031,2025-06-01 21:24:00,Newcastle,DEV-139,File Server,success,79,0
user_043,2025-06-01 21:24:00,Manchester,DEV-139,CRM,success,90,0
user_060,2025-06-01 21:24:00,Leicester,DEV-125,HR Portal,success,63,0
user_050,2025-06-01 21:25:00,Sheffield,DEV-107,File Server,success,24,0
user_028,2025-06-01 21:29:00,Leeds,DEV-017,Finance System,success,42,0
user_045,2025-06-01 21:34:00,Aberdeen,DEV-044,HR Portal,success,54,0
user_031,2025-06-01 21:35:00,Newcastle,DEV-139,File Server,success,107,0
user_098,2025-06-01 21:37:00,Aberdeen,DEV-012,CRM,success,54,0
user_040,2025-06-01 21:37:00,Sheffield,DEV-105,Email,success,93,0
user_037,2025-06-01 21:37:00,Manchester,DEV-004,File Server,success,83,0
user_009,2025-06-01 21:39:00,Dundee,DEV-085,HR Portal,success,78,0
user_045,2025-06-01 21:40:00,Aberdeen,DEV-044,DevOps Dashboard,success,92,0
user_028,2025-06-01 21:41:00,Leeds,DEV-017,Finance System,success,12,0
user_049,2025-06-01 21:41:00,Glasgow,DEV-112,File Server,success,21,0
user_082,2025-06-01 21:43:00,Leeds,DEV-076,CRM,success,107,0
user_016,2025-06-01 21:44:00,Newcastle,DEV-117,Finance System,success,40,0
user_027,2025-06-01 21:48:00,Sheffield,DEV-141,File Server,success,86,0
user_082,2025-06-01 21:48:00,Leeds,DEV-076,File Server,success,37,0
user_035,2025-06-01 21:49:00,Liverpool,DEV-003,DevOps Dashboard,success,15,0
user_066,2025-06-01 21:52:00,Bristol,DEV-101,Finance System,success,76,0
user_014,2025-06-01 21:54:00,Bristol,DEV-054,Finance System,success,105,0
user_032,2025-06-01 21:56:00,Sheffield,DEV-073,CRM,success,94,0
user_083,2025-06-01 21:58:00,Liverpool,DEV-005,Email,success,109,0
user_075,2025-06-01 22:00:00,Bristol,DEV-068,DevOps Dashboard,success,10,0
user_069,2025-06-01 22:02:00,Coventry,DEV-076,File Server,success,93,0
user_021,2025-06-01 22:03:00,Cardiff,DEV-122,File Server,success,99,0
user_059,2025-06-01 22:07:00,Birmingham,DEV-016,CRM,success,8,0
user_044,2025-06-01 22:09:00,Glasgow,DEV-084,File Server,success,42,0
user_016,2025-06-01 22:10:00,Newcastle,DEV-117,HR Portal,success,87,0
user_029,2025-06-01 22:13:00,Aberdeen,DEV-030,Email,success,20,0
user_086,2025-06-01 22:14:00,London,DEV-076,Finance System,success,102,0
user_077,2025-06-01 22:17:00,Glasgow,DEV-026,CRM,success,95,0
user_012,2025-06-01 22:18:00,Coventry,DEV-066,HR Portal,success,116,0
user_020,2025-06-01 22:21:00,Manchester,DEV-066,HR Portal,success,79,0
user_084,2025-06-01 22:21:00,Nottingham,DEV-077,HR Portal,success,45,0
user_091,2025-06-01 22:22:00,Swansea,DEV-126,Finance System,success,113,0
user_051,2025-06-01 22:22:00,Liverpool,DEV-075,Email,success,89,0
user_024,2025-06-01 22:24:00,Nottingham,DEV-051,Email,success,117,1
user_068,2025-06-01 22:32:00,Glasgow,DEV-089,CRM,success,12,0
user_008,2025-06-01 22:38:00,Reading,DEV-097,HR Portal,success,88,0
user_026,2025-06-01 22:39:00,Cardiff,DEV-066,Finance System,success,26,0
user_045,2025-06-01 22:42:00,Aberdeen,DEV-044,Finance System,success,70,0
user_030,2025-06-01 22:42:00,Glasgow,DEV-130,HR Portal,success,9,0
user_032,2025-06-01 22:49:00,Sheffield,DEV-073,Email,success,111,0
user_069,2025-06-01 22:54:00,Coventry,DEV-076,File Server,success,82,0
user_054,2025-06-02 02:00:00,Manchester,DEV-104,Finance System,success,42,1
user_078,2025-06-02 03:00:00,Coventry,DEV-013,HR Portal,success,64,1
user_047,2025-06-02 04:00:00,Dundee,DEV-063,DevOps Dashboard,success,99,1
user_063,2025-06-02 06:00:00,Southampton,DEV-138,Email,success,33,0
user_088,2025-06-02 06:01:00,Aberdeen,DEV-073,File Server,success,17,0
user_081,2025-06-02 06:05:00,Dundee,DEV-117,File Server,success,37,0
user_022,2025-06-02 06:09:00,Brighton,DEV-023,File Server,success,86,0
user_048,2025-06-02 06:14:00,Cardiff,DEV-144,Finance System,success,20,0
user_097,2025-06-02 06:15:00,Bristol,DEV-100,Email,success,22,0
user_077,2025-06-02 06:15:00,Glasgow,DEV-026,File Server,success,87,0
user_013,2025-06-02 06:16:00,Dundee,DEV-019,Email,success,102,0
user_094,2025-06-02 06:16:00,Dundee,DEV-096,Finance System,success,67,0
user_092,2025-06-02 06:24:00,Coventry,DEV-118,File Server,success,115,0
user_028,2025-06-02 06:24:00,Leeds,DEV-017,Finance System,success,81,0
user_059,2025-06-02 06:25:00,Birmingham,DEV-016,Email,success,101,0
user_036,2025-06-02 06:38:00,Newcastle,DEV-112,DevOps Dashboard,success,13,0
user_080,2025-06-02 06:44:00,London,DEV-052,Finance System,success,75,0
user_089,2025-06-02 06:46:00,Birmingham,DEV-105,Finance System,success,101,0
user_094,2025-06-02 06:46:00,Dundee,DEV-096,DevOps Dashboard,success,77,0
user_050,2025-06-02 06:46:00,Sheffield,DEV-107,CRM,success,24,0
user_052,2025-06-02 06:49:00,Liverpool,DEV-009,HR Portal,success,114,0
user_052,2025-06-02 06:53:00,Liverpool,DEV-009,Email,success,45,0
user_005,2025-06-02 06:56:00,Nottingham,DEV-068,File Server,success,111,0
user_086,2025-06-02 06:59:00,London,DEV-076,Finance System,success,54,0
user_076,2025-06-02 07:03:00,Liverpool,DEV-125,HR Portal,success,116,0
user_068,2025-06-02 07:03:00,Glasgow,DEV-089,File Server,success,108,0
user_067,2025-06-02 07:04:00,Bristol,DEV-066,CRM,success,64,0
user_056,2025-06-02 07:05:00,Nottingham,DEV-149,Finance System,success,70,0
user_053,2025-06-02 07:06:00,Birmingham,DEV-146,Email,success,34,0
user_013,2025-06-02 07:19:00,Dundee,DEV-019,HR Portal,success,99,0
user_035,2025-06-02 07:20:00,Liverpool,DEV-003,HR Portal,success,91,0
user_011,2025-06-02 07:20:00,Edinburgh,DEV-129,Finance System,success,113,0
user_024,2025-06-02 07:29:00,Nottingham,DEV-011,File Server,success,45,0
user_004,2025-06-02 07:32:00,Reading,DEV-104,Email,success,82,0
user_097,2025-06-02 07:33:00,Bristol,DEV-100,Finance System,success,72,0
user_088,2025-06-02 07:35:00,Aberdeen,DEV-073,HR Portal,success,18,0
user_037,2025-06-02 07:37:00,Manchester,DEV-004,File Server,success,71,0
user_001,2025-06-02 07:38:00,Newcastle,DEV-023,Email,success,88,0
user_015,2025-06-02 07:45:00,Southampton,DEV-120,DevOps Dashboard,success,25,0
user_075,2025-06-02 07:48:00,Bristol,DEV-068,CRM,success,102,0
user_070,2025-06-02 07:48:00,Birmingham,DEV-001,Email,success,72,0
user_063,2025-06-02 07:48:00,Southampton,DEV-138,File Server,success,5,0
user_046,2025-06-02 07:48:00,Cardiff,DEV-112,HR Portal,success,33,0
user_062,2025-06-02 07:49:00,London,DEV-075,HR Portal,success,71,0
user_049,2025-06-02 07:56:00,Glasgow,DEV-112,Finance System,success,34,0
user_066,2025-06-02 07:57:00,Bristol,DEV-101,Email,success,89,0
user_009,2025-06-02 08:00:00,Dundee,DEV-085,HR Portal,success,31,0
user_089,2025-06-02 08:02:00,Birmingham,DEV-105,DevOps Dashboard,success,53,0
user_085,2025-06-02 08:03:00,Reading,DEV-001,Finance System,success,70,0
user_087,2025-06-02 08:03:00,Liverpool,DEV-014,DevOps Dashboard,success,119,0
user_029,2025-06-02 08:10:00,Aberdeen,DEV-030,CRM,success,114,0
user_012,2025-06-02 08:10:00,Coventry,DEV-066,HR Portal,success,31,0
user_020,2025-06-02 08:13:00,Manchester,DEV-066,CRM,success,56,0
user_048,2025-06-02 08:13:00,Cardiff,DEV-144,CRM,success,73,0
user_074,2025-06-02 08:15:00,Leicester,DEV-019,File Server,success,70,0
user_086,2025-06-02 08:16:00,London,DEV-076,HR Portal,success,23,0
user_006,2025-06-02 08:16:00,Southampton,DEV-034,Email,success,58,0
user_081,2025-06-02 08:18:00,Dundee,DEV-117,HR Portal,success,58,0
user_015,2025-06-02 08:20:00,Southampton,DEV-120,Email,success,45,0
user_062,2025-06-02 08:21:00,London,DEV-075,HR Portal,success,93,0
user_055,2025-06-02 08:23:00,Manchester,DEV-073,Finance System,success,91,0
user_043,2025-06-02 08:23:00,Manchester,DEV-139,Finance System,success,23,0
user_069,2025-06-02 08:26:00,Coventry,DEV-076,HR Portal,success,107,0
user_100,2025-06-02 08:27:00,Newcastle,DEV-118,CRM,success,108,0
user_067,2025-06-02 08:28:00,Bristol,DEV-066,Email,success,36,0
user_070,2025-06-02 08:29:00,Birmingham,DEV-001,DevOps Dashboard,success,36,0
user_065,2025-06-02 08:31:00,Sheffield,DEV-117,Email,success,34,0
user_068,2025-06-02 08:32:00,Glasgow,DEV-089,File Server,success,30,0
user_010,2025-06-02 08:37:00,Glasgow,DEV-054,CRM,success,50,0
user_009,2025-06-02 08:37:00,Dundee,DEV-085,HR Portal,success,41,0
user_001,2025-06-02 08:41:00,Newcastle,DEV-023,Finance System,success,38,0
user_002,2025-06-02 08:42:00,Sheffield,DEV-074,File Server,success,30,0
user_074,2025-06-02 08:43:00,Leicester,DEV-019,DevOps Dashboard,success,27,0
user_097,2025-06-02 08:47:00,Bristol,DEV-100,Finance System,success,86,0
user_059,2025-06-02 08:48:00,Birmingham,DEV-016,HR Portal,success,18,0
user_046,2025-06-02 08:54:00,Cardiff,DEV-112,Email,success,116,0
user_045,2025-06-02 08:55:00,Aberdeen,DEV-044,Finance System,success,68,0
user_034,2025-06-02 08:55:00,Newcastle,DEV-050,HR Portal,success,5,0
user_069,2025-06-02 08:57:00,Coventry,DEV-076,Email,success,114,0
user_073,2025-06-02 08:57:00,Leicester,DEV-122,CRM,success,56,0
user_090,2025-06-02 09:01:00,Liverpool,DEV-062,Email,success,78,0
user_016,2025-06-02 09:03:00,Newcastle,DEV-117,CRM,success,15,0
user_081,2025-06-02 09:05:00,Dundee,DEV-117,File Server,success,45,0
user_041,2025-06-02 09:06:00,Birmingham,DEV-066,CRM,success,32,0
user_011,2025-06-02 09:08:00,Edinburgh,DEV-129,HR Portal,success,57,0
user_014,2025-06-02 09:10:00,Bristol,DEV-054,Finance System,success,27,0
user_072,2025-06-02 09:10:00,Cardiff,DEV-139,File Server,success,103,0
user_005,2025-06-02 09:15:00,Nottingham,DEV-068,CRM,success,34,0
user_077,2025-06-02 09:15:00,Glasgow,DEV-026,DevOps Dashboard,success,70,0
user_002,2025-06-02 09:16:00,Sheffield,DEV-074,File Server,success,6,0
user_075,2025-06-02 09:19:00,Bristol,DEV-068,HR Portal,success,92,0
user_066,2025-06-02 09:19:00,Bristol,DEV-101,HR Portal,success,31,0
user_040,2025-06-02 09:25:00,Sheffield,DEV-105,DevOps Dashboard,success,35,0
user_019,2025-06-02 09:25:00,Leicester,DEV-005,DevOps Dashboard,success,25,0
user_061,2025-06-02 09:28:00,Reading,DEV-126,CRM,success,55,0
user_017,2025-06-02 09:28:00,Birmingham,DEV-016,File Server,success,18,0
user_001,2025-06-02 09:29:00,Newcastle,DEV-023,CRM,success,69,0
user_043,2025-06-02 09:30:00,Manchester,DEV-139,HR Portal,success,10,0
user_018,2025-06-02 09:36:00,Southampton,DEV-097,CRM,success,15,0
user_023,2025-06-02 09:37:00,Aberdeen,DEV-080,File Server,success,117,0
user_003,2025-06-02 09:39:00,Sheffield,DEV-065,DevOps Dashboard,success,82,0
user_006,2025-06-02 09:49:00,Southampton,DEV-034,File Server,success,18,0
user_058,2025-06-02 09:49:00,Coventry,DEV-134,File Server,success,107,0
user_047,2025-06-02 09:52:00,Dundee,DEV-063,HR Portal,success,13,0
user_014,2025-06-02 09:57:00,Bristol,DEV-054,Finance System,success,37,0
user_023,2025-06-02 10:00:00,Aberdeen,DEV-080,HR Portal,success,106,0
user_027,2025-06-02 10:02:00,Sheffield,DEV-141,DevOps Dashboard,success,105,0
user_063,2025-06-02 10:02:00,Southampton,DEV-138,CRM,success,44,0
user_050,2025-06-02 10:02:00,Sheffield,DEV-107,CRM,success,79,0
user_070,2025-06-02 10:02:00,Birmingham,DEV-001,DevOps Dashboard,success,83,0
user_055,2025-06-02 10:10:00,Manchester,DEV-073,Email,success,120,0
user_091,2025-06-02 10:12:00,Swansea,DEV-126,CRM,success,5,0
user_029,2025-06-02 10:14:00,Aberdeen,DEV-030,DevOps Dashboard,success,20,0
user_076,2025-06-02 10:15:00,Liverpool,DEV-125,Email,success,57,0
user_080,2025-06-02 10:16:00,London,DEV-052,Confidential Archives,success,36,1
user_042,2025-06-02 10:17:00,Birmingham,DEV-126,Email,success,72,0
user_097,2025-06-02 10:17:00,San Francisco,DEV-100,CRM,success,106,1
user_006,2025-06-02 10:20:00,Southampton,DEV-034,Email,success,101,0
user_020,2025-06-02 10:21:00,Manchester,DEV-066,DevOps Dashboard,success,102,0
user_098,2025-06-02 10:23:00,Aberdeen,DEV-012,HR Portal,success,57,0
user_058,2025-06-02 10:30:00,Coventry,DEV-134,Finance System,success,119,0
user_027,2025-06-02 10:42:00,Sheffield,DEV-141,DevOps Dashboard,success,68,0
user_053,2025-06-02 10:45:00,Birmingham,DEV-146,DevOps Dashboard,success,71,0
user_026,2025-06-02 10:46:00,Cardiff,DEV-066,Finance System,success,29,0
user_072,2025-06-02 10:46:00,Cardiff,DEV-139,File Server,success,88,0
user_086,2025-06-02 10:46:00,London,DEV-076,File Server,success,25,0
user_087,2025-06-02 10:47:00,Liverpool,DEV-014,DevOps Dashboard,success,82,0
user_028,2025-06-02 10:50:00,Leeds,DEV-017,DevOps Dashboard,success,93,0
user_002,2025-06-02 10:51:00,Sheffield,DEV-074,DevOps Dashboard,success,73,0
user_063,2025-06-02 10:51:00,Southampton,DEV-138,Email,success,102,0
user_047,2025-06-02 10:52:00,Dundee,DEV-063,File Server,success,33,0
user_045,2025-06-02 10:57:00,Aberdeen,DEV-044,DevOps Dashboard,success,61,0
user_083,2025-06-02 10:58:00,Liverpool,DEV-005,CRM,success,79,0
user_030,2025-06-02 10:59:00,Glasgow,DEV-130,File Server,success,118,0
user_019,2025-06-02 10:59:00,Leicester,DEV-005,File Server,success,41,0
user_076,2025-06-02 11:03:00,Liverpool,DEV-125,HR Portal,success,16,0
user_021,2025-06-02 11:04:00,Cardiff,DEV-122,HR Portal,success,62,0
user_046,2025-06-02 11:10:00,Cardiff,DEV-112,DevOps Dashboard,success,27,0
user_046,2025-06-02 11:10:00,Cardiff,DEV-112,File Server,success,97,0
user_001,2025-06-02 11:12:00,Newcastle,DEV-023,CRM,success,89,0
user_011,2025-06-02 11:13:00,Edinburgh,DEV-129,CRM,success,13,0
user_027,2025-06-02 11:23:00,Sheffield,DEV-141,File Server,success,120,0
user_057,2025-06-02 11:24:00,Coventry,DEV-076,File Server,success,43,0
user_067,2025-06-02 11:27:00,Bristol,DEV-066,Finance System,success,102,0
user_071,2025-06-02 11:29:00,Brighton,DEV-066,Email,success,19,0
user_030,2025-06-02 11:33:00,Glasgow,DEV-130,DevOps Dashboard,success,77,0
user_005,2025-06-02 11:35:00,Nottingham,DEV-068,DevOps Dashboard,success,43,0
user_042,2025-06-02 11:39:00,Birmingham,DEV-126,Email,success,8,0
user_060,2025-06-02 11:39:00,Leicester,DEV-125,CRM,success,67,0
user_020,2025-06-02 11:39:00,Manchester,DEV-066,CRM,success,57,0
user_061,2025-06-02 11:40:00,Reading,DEV-126,File Server,success,57,0
user_014,2025-06-02 11:41:00,Bristol,DEV-054,Email,success,76,0
user_034,2025-06-02 11:42:00,Moscow,DEV-050,Email,success,29,1
user_073,2025-06-02 11:47:00,Leicester,DEV-122,Finance System,success,45,0
user_029,2025-06-02 11:48:00,Aberdeen,DEV-030,Email,success,22,0
user_067,2025-06-02 12:05:00,Bristol,DEV-066,DevOps Dashboard,success,18,0
user_077,2025-06-02 12:07:00,Glasgow,DEV-026,Finance System,success,69,0
user_058,2025-06-02 12:14:00,Coventry,DEV-134,HR Portal,success,54,0
user_027,2025-06-02 12:16:00,Sheffield,DEV-141,CRM,success,42,0
user_085,2025-06-02 12:17:00,Reading,DEV-001,File Server,success,62,0
user_079,2025-06-02 12:18:00,Coventry,DEV-053,DevOps Dashboard,success,110,0
user_049,2025-06-02 12:20:00,Glasgow,DEV-112,HR Portal,success,117,0
user_037,2025-06-02 12:21:00,Manchester,DEV-004,File Server,success,99,0
user_028,2025-06-02 12:22:00,Toronto,DEV-017,DevOps Dashboard,success,45,1
user_020,2025-06-02 12:22:00,Manchester,DEV-066,File Server,success,14,0
user_092,2025-06-02 12:24:00,Coventry,DEV-118,File Server,success,70,0
user_008,2025-06-02 12:25:00,Reading,DEV-097,CRM,success,98,0
user_092,2025-06-02 12:27:00,Coventry,DEV-118,HR Portal,success,65,0
user_019,2025-06-02 12:29:00,Leicester,DEV-005,HR Portal,success,109,0
user_056,2025-06-02 12:32:00,Nottingham,DEV-149,HR Portal,success,81,0
user_020,2025-06-02 12:38:00,Manchester,DEV-066,CRM,success,73,0
user_082,2025-06-02 12:38:00,Leeds,DEV-076,Email,success,95,0
user_024,2025-06-02 12:42:00,Nottingham,DEV-011,DevOps Dashboard,success,8,0
user_012,2025-06-02 12:43:00,Coventry,DEV-066,Email,success,13,0
user_080,2025-06-02 12:47:00,London,DEV-052,DevOps Dashboard,success,56,0
user_049,2025-06-02 12:49:00,Glasgow,DEV-112,DevOps Dashboard,success,68,0
user_071,2025-06-02 12:49:00,Brighton,DEV-066,CRM,success,64,0
user_074,2025-06-02 12:54:00,Leicester,DEV-019,HR Portal,success,37,0
user_021,2025-06-02 12:54:00,Cardiff,DEV-122,Finance System,success,89,0
user_039,2025-06-02 12:54:00,Nottingham,DEV-013,File Server,success,57,0
user_003,2025-06-02 13:09:00,Sheffield,DEV-065,File Server,success,34,0
user_095,2025-06-02 13:12:00,Leicester,DEV-009,CRM,success,95,0
user_018,2025-06-02 13:15:00,Southampton,DEV-097,File Server,success,34,0
user_002,2025-06-02 13:16:00,Sheffield,DEV-074,CRM,success,103,0
user_018,2025-06-02 13:29:00,Southampton,DEV-097,Email,success,109,0
user_003,2025-06-02 13:30:00,Sheffield,DEV-065,Finance System,success,29,0
user_022,2025-06-02 13:31:00,Brighton,DEV-023,File Server,success,112,0
user_040,2025-06-02 13:42:00,Sheffield,DEV-105,Finance System,success,41,0
user_040,2025-06-02 13:44:00,Sheffield,DEV-105,CRM,success,64,0
user_050,2025-06-02 13:47:00,Sheffield,DEV-107,CRM,success,69,0
user_078,2025-06-02 13:48:00,Coventry,DEV-013,Email,success,85,0
user_010,2025-06-02 13:49:00,Glasgow,DEV-054,Email,success,94,0
user_078,2025-06-02 13:50:00,Coventry,DEV-013,File Server,success,60,0
user_083,2025-06-02 13:50:00,Liverpool,DEV-005,Email,success,58,0
user_094,2025-06-02 13:50:00,Dundee,DEV-096,CRM,success,48,0
user_065,2025-06-02 13:51:00,Sheffield,DEV-117,Finance System,success,92,0
user_010,2025-06-02 13:52:00,Glasgow,DEV-054,Finance System,success,60,0
user_063,2025-06-02 13:55:00,Southampton,DEV-138,CRM,success,99,0
user_071,2025-06-02 13:58:00,Brighton,DEV-066,HR Portal,success,44,0
user_079,2025-06-02 14:01:00,Coventry,DEV-053,CRM,success,14,0
user_031,2025-06-02 14:03:00,Newcastle,DEV-139,DevOps Dashboard,success,87,0
user_092,2025-06-02 14:04:00,Coventry,DEV-118,HR Portal,success,65,0
user_056,2025-06-02 14:05:00,Nottingham,DEV-149,HR Portal,success,15,0
user_014,2025-06-02 14:07:00,Bristol,DEV-054,CRM,success,53,0
user_068,2025-06-02 14:08:00,Glasgow,DEV-089,Finance System,success,70,0
user_082,2025-06-02 14:11:00,Leeds,DEV-076,Email,success,74,0
user_005,2025-06-02 14:14:00,Nottingham,DEV-068,HR Portal,success,70,0
user_018,2025-06-02 14:18:00,Southampton,DEV-097,DevOps Dashboard,success,112,0
user_017,2025-06-02 14:20:00,Birmingham,DEV-016,DevOps Dashboard,success,119,0
user_078,2025-06-02 14:21:00,Coventry,DEV-013,CRM,success,97,0
user_007,2025-06-02 14:22:00,Cardiff,DEV-086,Confidential Archives,success,83,1
user_087,2025-06-02 14:22:00,Liverpool,DEV-014,HR Portal,success,109,0
user_034,2025-06-02 14:23:00,Newcastle,DEV-050,File Server,success,120,0
user_012,2025-06-02 14:28:00,Coventry,DEV-066,Finance System,success,27,0
user_058,2025-06-02 14:28:00,Coventry,DEV-134,Finance System,success,101,0
user_060,2025-06-02 14:31:00,Leicester,DEV-125,File Server,success,5,0
user_033,2025-06-02 14:32:00,Edinburgh,DEV-072,CRM,success,39,0
user_056,2025-06-02 14:41:00,Nottingham,DEV-149,HR Portal,success,108,0
user_001,2025-06-02 14:43:00,Newcastle,DEV-023,DevOps Dashboard,success,103,0
user_036,2025-06-02 14:44:00,Newcastle,DEV-112,DevOps Dashboard,success,71,0
user_097,2025-06-02 14:45:00,Bristol,DEV-100,File Server,success,118,0
user_015,2025-06-02 14:46:00,Southampton,DEV-120,DevOps Dashboard,success,33,0
user_026,2025-06-02 14:47:00,Cardiff,DEV-066,Finance System,success,109,0
user_096,2025-06-02 14:47:00,Brighton,DEV-087,CRM,success,37,0
user_011,2025-06-02 14:47:00,Edinburgh,DEV-129,DevOps Dashboard,success,54,0
user_034,2025-06-02 14:51:00,Newcastle,DEV-050,HR Portal,success,26,0
user_077,2025-06-02 14:51:00,Glasgow,DEV-026,File Server,success,33,0
user_029,2025-06-02 14:53:00,Aberdeen,DEV-030,Email,success,87,0
user_064,2025-06-02 14:54:00,Cardiff,DEV-083,Email,success,84,0
user_007,2025-06-02 15:00:00,Cardiff,DEV-086,Finance System,success,63,0
user_038,2025-06-02 15:01:00,Liverpool,DEV-004,Email,success,78,0
user_024,2025-06-02 15:05:00,Nottingham,DEV-011,CRM,success,62,0
